text;oldlabel;label
ehiya tadi aku bacanya pada begitu maksudku kiamat kiamat anu kiamat kecil kayak gempa gempa tsunami malah jabodetabek lagi katanya iyakan oke ayo kita semua berdoa saja semoga habis badai berlalu semua kembali seperti semula;0;
gempa dirasakan magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat pusat gempa berada di laut kilometer barat daya tanggamus dirasakan ih liwa ih limau ih pematang sawah ih tanggamus bmkg;1;
covid erupsi banjir longsor gempa kalau dengan semua ini belum buat kita sadar lalu harus dengan cara apa lagi allah menegur semoga kita ada dalam lindungan allah amin;0;
tanggal januari pukul waktu indonesia bagian barat awanpanas tercatat dengan amplitudo mm dan durasi detik jarak luncur sama ke arah barat daya tingkat aktivitas siaga level merapisiaga sejak november;1;
sedang aku dari badai marah riuh yang berisik;0;
wah meinfo kan dari kapuas bjb jalannya bisa saja cuma begimit gas harus ditancap bila dibanyu biar kd mogok spot banjir dekat jembatan ke handil bakti pas naik dalam dalam banar handil bakti banjit parah begamat kwa saja habis fly over jalan pinggir dekat cont;0;
cepatlah badai berlalu semoga bulan ini kebahagiaan datang ditengah keluarga kecil kami sedih ya allah nelangsa merana ditinggal anak darah daging sendiri hancurnya tiada tara gue jadi ansos bisa bercuap cuma ditwitter doang sehari kebanyakan bengong kacau augustwish;0;
awanpanas guguran merapi tanggal april pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo max mm dan durasi max detik jarak luncur sama ke arah barat daya merapisiaga;1;
banjir terjadi di kabupaten kotawaringin barat provinsi kalimantan tengah dengan tma cuma akibat hujan dengan intensitas tinggi dan meluapnya sungai larut menyebabkan unit rumah terendam pendataan dan akses jalan desa terputus infobencanabnpb pusdalopsbnpb;1;
katanya ada gempa begitu;1;
gempa magnitudo kedalaman kilometer mei waktu indonesia bagian barat koordinat kamu kilometer baratdaya niasbarat sumatra utara tidak berpotensi tsunami bmkg;1;
seorang ibu hamil menjadi salah satu korban keracunan tumis kangkung yang diduga tak sengaja dimasak memakai oli kondisi bayi di kandungan sehat;0;
sejarah hari pendidikan nasional atau hardiknas yang diselenggarakan tiap mei tidak lepas dari sosok ki hajar dewantara;0;
gempa dirasakan magnitudo kedalaman kilometer febuari waktu indonesia bagian barat koordinat kamu pusat gempa berada di darat kilometer timur laut tana tidung dirasakan tanjung selor nunukan bmkg;1;
tidak sopan kaum rebahan kayak aku ini di suruh antre di atm krakatoa dentuman gempa;0;
kena dampak banjir dikalsel bagaimana kondisi di sana sekarang;1;
adik angbeen rishi bicara sikap adly fairuz ketika bertemu ibunya saat proses mediasi yang dianggap tak sopan;0;
puting beliung terjang bireun aceh unit rumah rusak;1;
sepenggal sajak di musim pandemi;0;
info gempa magnitudo skala richter juli waktu indonesia bagian barat lokasi kilometer tenggara ciamis jabar kedalaman kilometer bmkg;1;
banjir jernih bagaimana nih miska;0;
gempa dirasakan magnitudo kedalaman kilometer maret waktu indonesia bagian barat koordinat pusat gempa berada di laut kilometer baratlaut lembata dirasakan ih lembata ih manokwari bmkg;1;
gempa magnitudo mei waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat tompe kabupaten donggala kedalaman kilometer dirasakan ih tambu bmkg;1;
gempa magnitudo mei waktu indonesia bagian barat lokasi kamu pusat gempa berada di darat kilometer baratdaya tapanuli selatan kedalaman kilometer dirasakan ih padang sidempuan bmkg;1;
kasus illegal logging badan reserse kriminal kepolisian republik indonesia tangkap para perusak hutan kalimantan tengah;0;
tentara nasional indonesia kepolisian republik indonesia serta satuan polisi pp daerah khusus ibukota menyambangi lokasi tersebut pagi ini berikut pantauannya;0;
telah terjadi kali awanpanas guguran di tidak merapi pada pukul dan waktu indonesia bagian barat dengan jarak luncur maksimum kilometer statuswaspada;1;
stay aman teman yang daerahnya kena gempa;1;
gempa magnitudo pusat gempa di laut kilometer tenggara maumere sikka kedalaman kilometer dirasakan maumere ih ende ih waingapu bmkg;1;
pertama gempa setiap hari kedua covid ketiga gunung krakatau meletus memicu gunung indonesia menjadi waspada keempat kita tidak peduli akan hal itu takut akhir dunia;0;
puting beliung terjang pemalang puluhan orang mengungsi;1;
hikd aduh tidak mau takut sebelumnya gempa beruntun di amerika juga terjadi dan setting au downfall di amerika mana gempa juga yang jadi point utama terus sekarang begini;0;
gempa dirasakan magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat pusat gempa berada di laut kilometer barat daya gunung kidul dirasakan ih gunung kidul ih bantul ih sleman bmkg;1;
gempa sebelum ini malah cuma aku yang tidak merasa belum pindah kamar digedor tetangga dan kaget mengobrol ada apa di depan kamar terus ada gempa susulan baru lari turun dari lantai tiga gempa yang ini cuma aku di indekos yang merasa rasa takutnya masih sama;0;
jawara modz battle melawan pengepul mobil;0;
gunung merapi kembali muntahkan awan panas guguran apg dengan jarak luncur sejauh meter ke arah barat daya jumat pukul waktu indonesia bagian barat sementara itu status gunung merapi masih tetap berada pada level atau siaga selengkapnya;1;
gempa magnitudo november waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer timut laut kodi sumba barat daya kedalaman kilometer dirasakan iv tambolaka bima bmkg;1;
gempa magnitudo pusat gempa di darat kilometer tenggara labuha kedalaman kilometer dirasakan ih labuha bmkg;1;
terjadi awanpanas guguran di gunung merapi pada tanggal juni pukul waktu indonesia bagian barat awanpanas guguran tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke arah hulu kali gendol statuswaspada sejak mei;1;
gempa magnitudo maret waktu indonesia bagian barat lokasi kamu pusat gempa berada di darat kilometer baratdaya amurang minsel kedalaman kilometer dirasakan modayag ih tomohon amurang bmkg;1;
gempa magnitudo januari waktu indonesia bagian barat lokasi kamu pusat gempa berada di darat kilometer tenggara kabupaten pidie jaya kedalaman kilometer dirasakan ih takengon ih benar meriah bmkg;1;
info gempa magnitudo skala richter januari waktu indonesia bagian barat lokasi kilometer tenggara kabupaten malang jawa timur kedalaman kilometer bmkg vi sumber;1;
gempa lombok telah menetapkan jokowi adalah bencana nasional maka dari itu kita harus segera mengakhiri nya ganti presiden takutdiganti;0;
mathius awoitauw bupati jayapura berbagi pengalaman penanganan pasca banjir bandang di pegunungan cylops dan danau sentani dengan melakukan pendekatan mitigasi vegetatif di kawasan pegunungan cyclops dan danau sentani selengkapnya budayasadarbencana;1;
sedasyat itukah masalah semalam sampai gue tertidus pulas dan enggak dengar apapun gempa pun tidak berasa;0;
kenapa di film saya selalu ada erick estrada ya dia selalu mencari bocoran saya mau bikin film apa lalu dia cari tau ada karakter apa lalu dia datang ke kantor sudah pakai kostum sesuai karakter yang dia incar pun ketika jadi tukang becak di ya sudah ben itu;0;
gempa magnitudo november waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat laut kodi sumba barat daya kedalaman kilometer dirasakan iv waitabula iv tambolaka iv sumbawa bima ih sumbawa barat bmkg;1;
mulyanto bentuk omah mu koyo omah e mbah ku mas tapi sekarang tinggal bangunan utama mergo gempa yoyakarta sing lorong kamar plus kamar mandi dan sumur di belakang sendiri;0;
apel aparat gabungan tentara nasional indonesia kepolisian republik indonesia ini dalam rangka penegakan protokol kesehatan di tanah abang dan sekitarnya;0;
dentuman semalam membuat saya teringat cuitan tentang waspada gempa beberapa hari nih coba dinaiki lagi cuitan itu;1;
pemerintah provinsi daerah khusus ibukota jakarta melarang ondel ondel digunakan untuk mengemis kini ondel ondel beroperasi di perbatasan daerah khusus ibukota seperti di depok bekasi dan kabupaten bogor;0;
bukan gempa sih kayak dentuman begitu;0;
viral di media sosial soal pendapat wanita haid dibolehkan untuk berpuasa muhammadiyah mengatakan haid penghalang bagi perempuan untuk berpuasa;0;
banget parno sis takut kayak gempa lombok;0;
apa saja berita terbaru saat ini yuk menonton kompasupdate bersama sesaat lagi ada byebyefaktoru;0;
gempa magnitudo november waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat daya lombok barat kedalaman kilometer dirasakan lombok barat bmkg;1;
awanpanas guguran terjadi kembali di tidak merapi pada pukul dan waktu indonesia bagian barat dengan jarak luncur dan sama statuswaspada;1;
terjadi x awanpanas guguran gunung merapi pada tanggal januari pukul dan waktu indonesia bagian barat awanpanas tercatat di seismogram dengan amplitudo mm dan durasi detik luncuran teramati ke arah barat daya dengan jarak sama merapisiaga;1;
by the way kok bmkg tidak berbicara apa sudah cuma gempa yang dideket palu;0;
kebutuhan akan memori internal yang lapang terus bertambah dalam beberapa tahun saat ini saja kapasitas memori gb di handphone makin terasa kurang bagi pengguna setuju enggak detikers;0;
dear pak jangan latah ya pak takutnya bapak mengatakan akan lebih mudah mengatasi banjir jakarta kalau saja jadi presiden legend kutipan of previous gubernur of jakarta ya allah tetaplah amanah pak anies;0;
anjir sama banget kayak gue bisa buat cadangan minuman kalau lagi kekeringan air wkwk;0;
nah tugas pemimpin dan negara adalah menjamin setiap warganya memiliki kesempatan dan harapan negara kesatuan republik indonesia harus juga introspeksi kenapa ada warganya yang berharap pada sistem lain untuk meraih apa yang diinginkan;0;
oh pantas saja di jakta kerasa gempa kecil;1;
terjadi awanpanas guguran di gunung merapi tanggal maret pukul waktu indonesia bagian barat awanpanas guguran tercatat di seismogram dengan amplitudo mm dan durasi detik estimasi jarak luncur sama ke arah barat daya merapisiaga sejak november;1;
ada gempa juga tidak sih;1;
gempa dirasakan magnitudo kedalaman kilometer juni waktu indonesia bagian barat koordinat kamu pusat gempa berada di laut kilometer baratdaya ternate dirasakan ternate ih labuha ih manado bmkg;1;
sragen puting beliung di kecamatan miri kabupaten sragen jawa tengah sragen;1;
liverpool tak mampu cetak gol dan gagal menang klopp luapkan perasaannya;0;
masyarakat diimbau untuk waspada terhadap potensi bahaya angin puting beliung saat memasuki pergantian musim meskipun kemunculan fenomena ini tidak dapat diprediksi kita dapat mengenali tanda tanda sebelum datangnya angin puting beliung selengkapnya;1;
mohon kiranya berkenan untuk men bagikan formulir isian ini untuk mendata korban banjir di kabupaten banjar;0;
info gempa magnitudo skala richter aug waktu indonesia bagian barat lokasi kilometer timurlaut lomboktimur ntb kedalaman kilometer bmkg;1;
semestinya berbagai lomba dan karnaval hari kemerdekaan sudah menyelimuti suasana bulan kemerdekaan dua pekan ini namun semua berubah total karena pandemi covid semua ini tidak boleh mengurangi rasa syukur kita memperingati tahun indonesia merdeka indonesiamaju;0;
pooja chopra mengaku sempat demam mengalami masalah pernapasan hingga badan terasa sakit saat terinfeksi covid;0;
dikasih otak buat pikir kok disia siakan alhasil hanya membuat malu;0;
kuasa hukum munarman aziz yanuar menyebut cara aparat keamanan meringkus kliennya sama sekali tak menjunjung ham;0;
baru ingat pernah ada yang bikin meme pertanyaan yang isinya self quarantine stay at home tapi kalau dibarengi gempa bagaimana apa harus keluar rumah kenapa sih halhal kayak begini sering banget di jadikan candaan giliran benaran saja palingan kamu nangisnangis;0;
awanpanas guguran terjadi sebanyak kali dengan jarak luncur teramati sejauh sama ke arah barat daya dan terekam pada seismogram dengan amplitudo maksimal mm dan durasi detik;1;
awanpanas guguran merapi tanggal mei pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik cuaca berkabut estimasi jarak luncur sekitar kilometer ke arah barat daya arah angin ke tenggara merapisiaga sejak november;1;
gempa magnitudo januari waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer baratlaut pesisir barat lampung kedalaman kilometer dirasakan liwa bengkulu selatan ih tanggamus krui sekincau ih way kanan lampung barat bmkg;1;
produser menepati ucapannya dia akan mengundang jokowi maka kami berangkat ke istana bogor masuk sampai ruang tunggu hampir tiga jam kami menunggu sampai datang seorang profesor yang juga hendak bertemu presiden dan saya diceramahi soal revolusi mental dan bikin film bagus;0;
awanpanas guguran merapi tanggal juni pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke arah barat daya merapisiaga sejak november;1;
meski berada di platform dan dimensi sama rocky dan raize memiliki beberapa perbedaan;0;
gempa magnitudo april waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat daya tanggamus kedalaman kilometer dirasakan ih liwa ih limau ih pematang sawah ih tanggamus bmkg;1;
badai pasti berlalu tapi badai yang lain siap menunggu ateng;0;
hanyut kena banjir semua itu bang;0;
kalau orang lagi panas itu kulit sendiri jadi ikut kering ya kayaknya muka gue langsung menunjukkan tanda kekeringan curiga sih karena kemarin panas banget wkwk apa muka gue saja lagi rusak iya hmmm;0;
gempa magnitudo januari waktu indonesia bagian barat lokasi kilometer baratdaya gunungkidul diy kedalaman kilometer tidak berpotensi tsunami bmkg;1;
hujan dengan intensitas tinggi memicu terjadinya banjir di dua puluh tiga kecamatan di wilayah daerah khusus ibukota jakarta pada sabtu wilayah paling banyak terdampak berada di kecamatan jakarta timur selengkapnya banjir;1;
gempa magnitudo november waktu indonesia bagian barat lokasi kamu pusat gempa berada di darat kilometer barat laut parigi moutong kedalaman kilometer dirasakan parigi moutong bmkg;1;
gempa magnitudo kedalaman kilometer febuari waktu indonesia bagian barat koordinat kilometer baratdaya pesisirbarat lampung tidak berpotensi tsunami bmkg;1;
info gempa magnitudo skala richter mau waktu indonesia bagian barat lokasi kilometer baratdaya tanggamus lampung kedalaman kilometer bmkg;1;
kemenlu mencatat terdapat penambahan dua kasus warga negara indonesia yang positif covid yakni satu di kuwait dan satu di india;0;
budi badai pasti berlalu;0;
kayak kenal sama datasetnya;0;
gempa magnitudo januari waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat laut toli toli kedalaman kilometer dirasakan ih toli toli bmkg;1;
gempa magnitudo desember waktu indonesia bagian barat lokasi kamu kilometer timurlaut bitung sulut kedalaman kilometer tidak berpotensi tsunami bmkg;1;
sengaja aku sisakan sedikit biar kilometer berkumis sedikit kan kece badai;0;
pemerintah kabupaten kapuas hulu provinsi kalimantan barat menetapkan status tanggap darurat selama hari setelah wilayahnya diterjang banjir status tersebut berlangsung sejak hingga september selengkapnya infobencanabnpb;1;
untuk itu bppt mengembangkan pintar tmc dan artificial intelegent dalam mitigasi banjir dan kekeringan ri;1;
tiga kecamatan di wilayah sukabumi terdampak banjir bandang akibat intensitas hujan yang tinggi pada senin september pusdatinkombnpb banjirsukabumi infobencanabnpb;1;
gempa magnitudo kedalaman kilometer maret waktu indonesia bagian barat koordinat kilometer baratdaya enggano bengkulu tidak berpotensi tsunami bmkg;1;
satreskrim polisi resor bantul akhirnya meringkus nani aprilliani nurjaman pengirim takjil beracun yang menewaskan seorang bocah di bantul;0;
gempa magnitudo pusat gempa di darat kilometer timurlaut kabupaten jayapura kedalaman kilometer dirasakan ih jayapura bmkg;1;
deretan pertanyaan nyeleneh warganet seputar puasa ini bikin kesal sekaligus senyum senyum sendiri sabar ya coba deh dijawab pertanyaannya;0;
gempa magnitudo mei waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat daya masohi maluku tengah kedalaman kilometer dirasakan saparua bmkg;1;
awanpanas guguran gunung merapi terjadi pada tanggal juli pukul waktu indonesia bagian barat amplitudo mm dan durasi detik jarak luncur sama ke arah hulu kali gendol statuswaspada sejak mei;1;
kop baru dapat kabar tadi katanya dia masih menunggu banjir surut di kalimantan arema;0;
gempa magnitudo febuari waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer baratdaya pesisirbarat kedalaman kilometer dirasakan i ih liwa bmkg;1;
berita soal rafi ahmad ditenggelamkan banjir kalsel;0;
i still remember the day reza datang ke dapur film dan casting untuk perempuan berkalung sorban lalu tanda tanya di awal dekade;0;
terjadi awan panas guguran di tidak merapi pada tanggal pukul waktu indonesia bagian barat dan waktu indonesia bagian barat durasi dan detik jarak luncur sama ke arah hulu kali gendol statuswaspada sejak mei;1;
gempa klarifikasi pvmbg ahli vulkanologi bnpb;0;
banjir terjadi di kabupaten kapuas hulu provinsi kalimantan barat dengan tma cuma akibat hujan dengan intesitas tinggi dan meluapnya sungai kapuas yang menyebabkan unit rumah hampir terendam dan kakak terdampak infobencanabnpb pusdalopsbnpb;1;
jack miller berhasil meraih kemenangan di moto gp spanyol perasaan rider ducati itu pun campur aduk setelahnya;0;
awanpanas guguran gunung merapi terjadi pada tanggal agustus pukul waktu indonesia bagian barat awanpanas guguran tercatat di seismogram dengan amplitudo max mm dan durasi detik jarak luncur tidak teramati karena tertutup kabut statuswaspada sejak mei;1;
menerjang badai;0;
iya sayang gempa lumayan katanya bmkg juga sudah pembaruan tadi;1;
info gempa magnitudo skala richter mau waktu indonesia bagian barat lokasi kamu kilometer baratlaut kep talaud sulut kedalaman kilometer bmkg;1;
suara dentuman misterius sabtu dini hari erupsi krakatau atau gempa suaradentuman dentumanmisterius erupsikrakatau gempa warganet;0;
info gempa magnitudo skala richter aug waktu indonesia bagian barat lokasi kilometer timurlaut lomboktimur ntb kedalaman kilometer bmkg;1;
gempa magnitudo pusat gempa di laut kilometer baratdaya pulau pagai selatan kedalaman kilometer dirasakan ih pagai utara ih pagai selatan bmkg;1;
dan ujian akhir semester dimajukan jadi mei saudara;0;
pagi ini saya meninjau masjid baiturrahim di kompleks istana sebagai persiapan menuju ke tatanan normal baru ruangan masjid sudah ditata juga sudah dibersihkan dengan disinfektan bila salat jumat sudah dimulai lagi di masjid masjid maka masjid baiturrahim juga sudah siap;0;
jokowi meminta kepala daerah menyosialisasikan disiplin protokol kesehatan jokowi juga menginstruksikan gubernur hingga wali kota melarang warganya mudik;0;
bumi lagi ingin bebersih lewat virus dan gempa;0;
gempa magnitudo oktober waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer tenggara pulau siberut kedalaman kilometer dirasakan ih pulau siberut bmkg;1;
gempa magnitudo febuari waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer timur laut lombok tengah kedalaman kilometer dirasakan ih lombok tengah ih lombok barat bmkg;1;
sejak atta halilintar dan aurel hermansyah menikah mereka belum pernah bertemu secara langsung;0;
ada yang berdentum tapi bukan gempa;0;
bekerja dengan risiko tinggi tentunya membutuhkan keamanan yang tinggi pula baik untuk lingkungan kerja maupun untuk pekerja;0;
awanpanas guguran merapi tanggal juni pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke arah barat daya merapisiaga sejak november;1;
bacot ah anjing sudah adalah sejajalan mati lampu sampai lembang kena gempa eh habis itu diselingkuhin awokwokwk;0;
gempa magnitudo pusat gempa di darat kilometer timurlaut mamuju kedalaman kilometer dirasakan mamuju tengah bmkg;1;
hanik juga menyebut bahwa awanpanas masih berpotensi terjadi di gunung merapi daerah yang berpotensi bahaya awanpanas guguran dan guguran lava adalah alur kali boyong bedog krasak bebeng dan putih sejauh maksimal kilometer;1;
krisis karena covid telah memaksa kita mengembangkan cara cara baru norma norma baru standar kebaikan dan kepantasan yang baru contohnya kuliah daring yang sekarang sangat berkembang setelahnya akan tumbuh normalitas normalitas baru yang lebih inovatif dan produktif;0;
ya sudah ben usai diedit dan siap dipresentasikan ke produser saya harus kasih subtitle bahasa indonesia dulu karena produsernya orang sunda;0;
puting beliung rusak sejumlah rumah di pematang siantar;1;
tempat ikam banjir jua kah hum;0;
angin puting beliung kembali landa bandung kini menerjang bojongsoang;1;
dulu waktu kuliah geologi amp geomorfologi kata dosen saya kalau ada gempa sering iikuti gempa lain bahkan bisa sampai aktivitas vulkanik kalau dilihat dalam sbuln trakhr gempa di atas skala richter lumayan sering dan beberapa begini api lumayan aktif jadi tetap berdoa dan semoga kita semua tetap dalam lindungannya;0;
gempa magnitudo desember waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer tenggara bolaanguki kedalaman kilometer dirasakan ih banggai bmkg;1;
badai puan telah berlalu salahkah ku menuntut ilmu;0;
pandemi covid telah memberi kita begitu banyak pelajaran tidak hanya tentang upaya memutus mata rantai penularannya tapi juga bagaimana anak anak kita tetap belajar dan bagaimana sekolah sekolah berkreasi memanfaatkan teknologi dalam proses belajar mengajar;0;
allahu akbar sekarang dentuman erupsi krakatau dan gempa di melonguane semoga indonesia lekas pulih;0;
ruhut nazaruddin tertimpa puting beliung;1;
ngawi dilanda puting beliung rumah roboh;1;
tanggal januari pukul waktu indonesia bagian barat awanpanas guguran tercatat di seismogram dengan amplitudo mm dan durasi detik tinggi kolom tak teramati cuaca berkabut mendung hujan estimasi jarak luncur sama ke arah barat daya hulu kali krasak dan boyong merapisiaga;1;
gempa magnitudo pusat gempa di darat kilometer tenggara bayah kedalaman kilometer dirasakan panggarangan cilograng ih bayah bmkg;1;
akibat awanpanas ini dilaporkan terjadi hujan abu intensitas tipis di beberapa desa di kecamatan tamansari kabupaten boyolali dan boyolali kota masyarakat diimbau untuk mengantisipasi gangguan akibat abu vulkanik tersebut merapisiaga sejak november;1;
bolak balik gempa tidak kerasa memang dasarnya kalau sudah di atas kasur apa apa tidak kerasa;0;
bingung berapa besaran zakat yang harus dikeluarkan dari penghasilan atau simpananmu yuk hitung dengan mudah lewat kalkulator zakat dari baznas dan detikcom di;0;
saya meminta para kepala daerah fleksibel mencari solusi bagi warga miskin yang belum menerima bansos data penerima agar transparan siapa kriterianya apa jenis bantuannya dan lain lain ini agar lebih jelas dan tidak menimbulkan kecurigaan kita juga bisa mengoreksi di lapangan;0;
ibu wakil ketua dewan perwakilan rakyat daerah serang aktif ingatkan disiplin protokol kesehatan;0;
kadang pikir juga macam mana diaorg buat content sampai masyuk macam nih aku kekeringan ide still study lagi nak buat content harap xlama lagi jadi macam nih amin;0;
gempa dirasakan magnitudo kedalaman kilometer febuari waktu indonesia bagian barat koordinat pusat gempa berada di laut kilometer tenggara pacitan dirasakan ih pacitan bmkg;1;
iya kan benar kekeringan sekalinya melihat lini masa ada orang war makanya aku malas;0;
puting beliung di pangandaran ratusan rumah rusak dan satu orang tewas;1;
gempa dirasakan magnitudo kedalaman kilometer mei waktu indonesia bagian barat koordinat pusat gempa berada di darat kilometer timur laut alor dirasakan ih kalabahi ih pangururan bmkg;1;
aku tidak perlu ramalan cuaca bmkg walaupun mau ada hujan badai tsunami aku akan tetap pertahaan cinta aku demi kamu teens yori;0;
filmnya selesai syuting dan produser bilang editornya adalah wawan wibowo saya cek terakhir mas wawan mengedit film kartini gawat kan buat saya ini gawat mata dan suasana hatinya habis mengerjakan film besar maka saya datangi dia dengan bawa gorengan dan martabak;0;
habis melihat video relawan di berbagai lokasi bencana gempa sulawesi banjir kalimantan amp gunung semeru salut amp god bless kamu all mudah an allah mudahkan semua;0;
potensi bahaya saat ini berupa guguran lava lontaran material vulkanik bila terjadi letusan eksplosif dan awanpanas sejauh maksimal kilometer;1;
gempa magnitudo januari waktu indonesia bagian barat lokasi kilometer baratlaut majene sulbar kedalaman kilometer tidak berpotensi tsunami bmkg;1;
gempa magnitudo pusat gempa di darat kilometer barat daya kabupaten bandung kedalaman kilometer dirasakan ih rancabali bmkg;1;
banjir di kabupten gresik jawa timur kakak terdampak akibat luapan kali afur info grafis pusdalopsbnpb gresik banjir;1;
angin puting beliung landa tapanuli utara orang terluka;1;
semoga dicerahkan allah;0;
puting beliung rusak rumah dan sekolah di blitar;1;
